,seas_id,experience,g,ts_percent,x3p_ar,f_tr,orb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,dws,ws_48,obpm,dbpm,vorp,x3p,x3p_percent,x2p_percent,ft,ft_percent,trb,ast,stl,blk,tov,pf,pts,attend,tm_win_percent,seas_avg_attend,Pos_PF,Pos_PF-SF,Pos_PG,Pos_SF,Pos_SF-SG,Pos_SG,Pos_SG-PG
190,30648,7,69,0.54,0.545,0.254,1.2,6.3,28.1,2.4,1.5,10.2,23.2,2.8,0.123,2.0,0.5,2.9,207.0,0.342,0.455,254,0.898,280.0,495,123.0,38.0,140.0,193,1335,811261.0,0.5,739389.365131579,0,0,1,0,0,0,0
191,30649,6,37,0.552,0.414,0.324,2.0,7.0,8.8,1.4,0.8,15.9,19.1,0.3,0.019,-3.3,-1.0,-0.2,18.0,0.391,0.462,26,0.722,42.0,22,10.0,3.0,24.0,18,140,839261.0,0.6585365853658537,739389.365131579,0,0,0,0,0,1,0
192,30650,4,68,0.533,0.617,0.138,1.7,4.8,13.9,1.8,0.3,13.3,17.5,1.7,0.038,-3.1,-0.3,-0.6,117.0,0.334,0.512,68,0.872,145.0,167,62.0,5.0,92.0,154,641,807190.0,0.5365853658536586,739389.365131579,0,0,1,0,0,0,0
193,30651,2,3,0.548,0.857,0.095,0.0,5.9,12.3,1.7,0.0,0.0,16.4,0.0,0.091,-1.7,-1.8,0.0,6.0,0.333,0.667,2,1.0,6.0,5,2.0,0.0,0.0,5,24,641562.0,0.4268292682926829,739389.365131579,0,0,0,0,0,1,0
194,30652,13,25,0.535,0.578,0.089,3.5,5.9,10.6,2.7,1.2,7.9,13.4,0.2,0.094,-2.5,1.6,0.0,11.0,0.423,0.368,3,0.75,17.0,13,9.0,2.0,4.0,15,50,687691.0,0.5121951219512195,739389.365131579,0,0,0,0,0,1,0
195,30653,4,54,0.573,0.896,0.264,1.7,5.8,5.1,1.7,0.7,7.8,14.7,0.3,0.067,-2.0,-0.4,-0.1,63.0,0.35,0.476,48,0.906,73.0,26,24.0,5.0,19.0,62,257,739389.365132,0.5,739389.365131579,0,0,0,0,0,1,0
196,30654,4,45,0.564,0.912,0.265,1.8,5.7,5.1,1.9,0.6,8.7,14.3,0.2,0.058,-2.3,-0.2,-0.1,53.0,0.342,0.467,41,0.911,62.0,23,23.0,4.0,18.0,56,214,668865.0,0.2682926829268293,739389.365131579,0,0,0,0,0,1,0
197,30655,4,9,0.623,0.806,0.258,1.3,7.2,4.7,0.6,1.0,2.8,17.8,0.0,0.127,0.7,-2.4,0.0,10.0,0.4,0.5,7,0.875,11.0,3,1.0,1.0,1.0,6,43,719787.0,0.5,739389.365131579,0,0,0,0,0,1,0
198,30656,9,48,0.62,0.71,0.098,2.0,4.7,6.9,1.8,1.0,8.0,12.6,1.1,0.095,-1.3,0.7,0.4,94.0,0.431,0.494,27,0.9,98.0,59,45.0,12.0,28.0,93,397,728405.0,0.4146341463414634,739389.365131579,0,0,0,0,0,1,0
199,30657,7,22,0.701,0.377,0.101,7.4,10.6,11.0,2.9,1.2,18.2,10.3,0.4,0.125,-1.3,1.6,0.2,13.0,0.5,0.651,6,0.857,69.0,30,22.0,5.0,16.0,43,101,739389.365132,0.5,739389.365131579,0,0,1,0,0,0,0
200,30658,7,15,0.713,0.415,0.098,4.5,8.8,11.6,3.1,0.3,21.9,9.3,0.2,0.097,-2.1,1.5,0.1,9.0,0.529,0.625,4,1.0,39.0,22,16.0,1.0,12.0,29,61,767374.0,0.4024390243902439,739389.365131579,0,0,1,0,0,0,0
201,30659,7,7,0.682,0.321,0.107,14.0,14.7,9.6,2.5,3.1,12.0,12.5,0.2,0.191,0.6,2.0,0.1,4.0,0.444,0.684,2,0.667,30.0,8,6.0,4.0,4.0,14,40,740624.0,0.5365853658536586,739389.365131579,0,0,1,0,0,0,0
202,30660,5,66,0.56,0.481,0.219,1.5,4.6,7.4,2.4,0.6,5.1,21.7,2.0,0.102,0.2,0.0,1.1,166.0,0.369,0.493,172,0.839,173.0,106,104.0,14.0,55.0,102,1148,811261.0,0.5,739389.365131579,0,0,0,0,0,1,0
203,30661,15,46,0.61,0.572,0.331,2.0,5.4,16.7,1.5,0.6,15.2,11.3,0.8,0.107,-2.4,0.9,0.1,34.0,0.358,0.62,42,0.764,85.0,110,26.0,6.0,34.0,55,232,739389.365132,0.5,739389.365131579,0,0,1,0,0,0,0
204,30662,15,35,0.575,0.561,0.348,2.1,5.2,16.8,1.4,0.4,15.1,11.3,0.7,0.1,-2.8,1.2,0.1,23.0,0.311,0.621,34,0.739,67.0,89,19.0,3.0,27.0,41,175,718786.0,0.7073170731707317,739389.365131579,0,0,1,0,0,0,0
205,30663,15,11,0.751,0.618,0.265,1.3,6.0,16.7,2.0,1.6,15.6,11.4,0.1,0.136,-0.8,0.0,0.1,11.0,0.524,0.615,8,0.889,18.0,21,7.0,3.0,7.0,14,57,641562.0,0.4268292682926829,739389.365131579,0,0,1,0,0,0,0
206,30664,7,78,0.61,0.765,0.09,1.5,7.2,7.3,1.0,0.9,9.4,17.0,1.4,0.078,-0.4,-1.0,0.2,154.0,0.401,0.576,39,0.867,185.0,77,30.0,14.0,54.0,145,637,839261.0,0.6585365853658537,739389.365131579,1,0,0,0,0,0,0
207,30665,10,63,0.605,0.134,0.604,7.3,19.1,33.2,1.2,2.1,13.2,38.8,3.7,0.204,5.8,2.7,5.4,47.0,0.275,0.596,498,0.645,742.0,359,52.0,51.0,246.0,197,1959,718786.0,0.7073170731707317,739389.365131579,1,0,0,0,0,0,0
208,30666,4,38,0.582,0.208,0.336,15.0,16.8,12.1,1.7,5.3,13.3,15.4,0.6,0.141,-0.8,1.1,0.3,6.0,0.231,0.636,23,0.548,137.0,39,16.0,26.0,22.0,64,167,739389.365132,0.5,739389.365131579,0,0,0,0,0,0,0
209,30667,4,21,0.551,0.269,0.462,13.8,13.5,12.1,2.1,4.3,16.1,15.5,0.2,0.087,-2.3,1.2,0.0,4.0,0.286,0.605,11,0.458,49.0,18,9.0,10.0,12.0,34,69,641562.0,0.4268292682926829,739389.365131579,0,0,0,0,0,0,0
210,30668,4,17,0.606,0.164,0.247,15.9,19.5,12.2,1.3,6.1,11.0,15.3,0.4,0.184,0.4,1.0,0.2,2.0,0.167,0.656,12,0.667,88.0,21,7.0,16.0,10.0,30,98,728405.0,0.4146341463414634,739389.365131579,0,0,0,0,0,0,0
211,30669,15,58,0.514,0.433,0.134,2.1,5.2,24.3,0.7,0.4,15.1,21.1,0.7,0.025,-2.1,-1.8,-0.4,52.0,0.359,0.468,31,0.689,81.0,151,13.0,4.0,63.0,65,365,739389.365132,0.5,739389.365131579,0,0,1,0,0,0,0
212,30670,15,51,0.514,0.428,0.137,1.9,5.0,24.7,0.7,0.5,15.0,21.0,0.6,0.023,-2.1,-1.6,-0.3,45.0,0.352,0.48,27,0.659,69.0,139,11.0,4.0,56.0,63,326,841632.0,0.4878048780487805,739389.365131579,0,0,1,0,0,0,0
213,30671,15,7,0.516,0.472,0.111,3.9,7.5,20.2,1.2,0.0,15.6,22.7,0.1,0.037,-2.3,-2.9,-0.1,7.0,0.412,0.368,4,1.0,12.0,12,2.0,0.0,7.0,2,39,718786.0,0.7073170731707317,739389.365131579,0,0,1,0,0,0,0
214,30672,13,50,0.563,0.275,0.274,2.2,7.3,19.3,1.3,0.7,13.2,20.0,1.1,0.059,-1.1,-0.3,0.2,52.0,0.325,0.532,129,0.811,215.0,206,42.0,12.0,99.0,70,733,702052.0,0.32926829268292684,739389.365131579,0,0,0,1,0,0,0
215,30673,10,31,0.493,0.641,0.111,7.9,16.3,19.4,0.5,3.2,20.7,17.9,0.2,0.001,-4.0,0.1,-0.2,21.0,0.28,0.571,10,0.769,107.0,53,4.0,14.0,32.0,57,121,694434.0,0.2682926829268293,739389.365131579,0,0,0,0,0,0,0
216,30674,4,79,0.605,0.611,0.256,4.7,9.7,8.4,1.0,1.3,13.4,13.1,2.6,0.104,-1.8,0.7,0.5,115.0,0.395,0.546,94,0.77,363.0,131,41.0,31.0,82.0,192,641,766240.0,0.6951219512195121,739389.365131579,1,0,0,0,0,0,0
217,30675,5,72,0.612,0.657,0.226,3.4,6.3,10.9,1.5,0.6,10.5,14.6,2.2,0.123,-0.6,0.7,1.0,146.0,0.399,0.518,114,0.905,237.0,163,62.0,14.0,72.0,117,750,718786.0,0.7073170731707317,739389.365131579,0,0,0,0,0,1,0
218,30676,2,16,0.421,0.25,0.429,2.5,11.7,4.5,2.1,4.8,15.3,18.4,0.1,-0.074,-8.5,0.0,-0.2,1.0,0.143,0.476,5,0.417,19.0,3,4.0,5.0,6.0,13,28,767374.0,0.4024390243902439,739389.365131579,1,0,0,0,0,0,0
219,30677,5,56,0.593,0.056,0.395,6.2,10.8,9.2,2.6,1.4,13.9,21.8,0.9,0.063,-1.8,0.4,0.1,5.0,0.238,0.593,87,0.588,194.0,55,53.0,16.0,71.0,124,522,759715.0,0.2073170731707317,739389.365131579,0,0,0,0,0,1,0
220,30678,11,82,0.632,0.446,0.522,3.8,7.9,6.3,1.0,0.3,8.1,17.1,1.4,0.118,0.5,-1.5,0.7,132.0,0.374,0.553,350,0.847,366.0,128,57.0,10.0,86.0,103,1230,715491.0,0.5853658536585366,739389.365131579,1,0,0,0,0,0,0
